Term,DocID,Positions
ontheminimumrestrictedeigenvalueofthecovariancematrixamongpredictorsforlinearmod,14,[1053]
elsandarateconditionon,13,[1054]
elsandarateconditionon,14,[1054]
thatinvolvesthenumberofnonzeroparamet,13,[1055]
thatinvolvesthenumberofnonzeroparamet,14,[1055]
tribut,13,[1066]
tribut,14,[1066]
tribut,16,[695]
tribut,18,[1524]
tribut,24,[2381]
butithasbeenextendedandadaptedtoalargesetofmodelsanddesign,13,[1069]
butithasbeenextendedandadaptedtoalargesetofmodelsanddesign,14,[1069]
knightandfu,13,[1070]
knightandfu,14,[1070]
wasprobablythefirstpapertoconsidertheasymptoticsofthelassoesti,13,[1071]
wasprobablythefirstpapertoconsidertheasymptoticsofthelassoesti,14,[1071]
mator,13,[1072]
mator,14,[1072]
thatthedistributionoftheparametersrelatedtotheirrelevantvariablesisnongaussiantoour,13,[1110]
thatthedistributionoftheparametersrelatedtotheirrelevantvariablesisnongaussiantoour,14,[1110]
thefirst,13,[1112]
thefirst,14,[1112]
expand,13,[1114]
expand,14,[1114]
expand,22,[5213]
expand,7,[9816]
expand,8,"[2467, 2849]"
theresultsto,13,[1115]
theresultsto,14,[1115]
adependentsettingwa,13,[1116]
adependentsettingwa,14,[1116]
wanget,13,[1117]
wanget,14,[1117]
wheretheerrortermwasallowedtofollowanautoregressiveprocessauthorsshowthatlasso,13,[1118]
wheretheerrortermwasallowedtofollowanautoregressiveprocessauthorsshowthatlasso,14,[1118]
ismodelselectionconsist,13,[1119]
ismodelselectionconsist,14,[1119]
whereasamodifiedlasso,13,[1120]
whereasamodifiedlasso,14,[1120]
similartotheadalasso,13,[1121]
similartotheadalasso,14,[1121]
isbothmodel,13,[1122]
isbothmodel,14,[1122]
selectionconsistentandhastheoraclepropertynardiandrinaldo,13,[1123]
selectionconsistentandhastheoraclepropertynardiandrinaldo,14,[1123]
showmodelselect,13,[1124]
showmodelselect,14,[1124]
consistencyandpredictionconsistencyforlagselectioninautoregressivemodelschanandchen,13,[1125]
consistencyandpredictionconsistencyforlagselectioninautoregressivemodelschanandchen,14,[1125]
showoraclepropertiesandmodelselectionconsistencyforlagselectioninarmamodel,13,[1126]
showoraclepropertiesandmodelselectionconsistencyforlagselectioninarmamodel,14,[1126]
yoonet,13,[1127]
yoonet,14,[1127]
derivemodelselectionconsistencyandasymptoticdistributionofthelasso,13,[1128]
derivemodelselectionconsistencyandasymptoticdistributionofthelasso,14,[1128]
andscad,13,[1130]
andscad,14,[1130]
forpenalizedregressionswithautoregressiveerrortermssangandsun,13,[1131]
forpenalizedregressionswithautoregressiveerrortermssangandsun,14,[1131]
studylagestimationofautoregressiveprocesseswithlongmemoryinnovationsusinggen,13,[1132]
studylagestimationofautoregressiveprocesseswithlongmemoryinnovationsusinggen,14,[1132]
eralpenaltiesandshowmodelselectionconsistencyandasymptoticdistributionforthelasso,13,[1133]
eralpenaltiesandshowmodelselectionconsistencyandasymptoticdistributionforthelasso,14,[1133]
andscadasparticularcaseskock,13,[1134]
andscadasparticularcaseskock,14,[1134]
showsmodelselectionconsistencyandoracleproperti,13,[1135]
showsmodelselectionconsistencyandoracleproperti,14,[1135]
ofadalassoforlagselectioninstationaryandintegratedprocessesallresultsaboveholdforth,13,[1136]
ofadalassoforlagselectioninstationaryandintegratedprocessesallresultsaboveholdforth,14,[1136]
caseoffixednumberofregressorsorrelativelyhighdimens,13,[1137]
caseoffixednumberofregressorsorrelativelyhighdimens,14,[1137]
meaningthat,13,[1138]
meaningthat,14,[1138]
inspars,13,[1139]
inspars,14,[1139]
stationaryunivariatetimeseriesset,13,[1141]
stationaryunivariatetimeseriesset,14,[1141]
atsom,13,[1143]
atsom,14,[1143]
ratefasterthan,13,[1144]
ratefasterthan,14,[1144]
medeirosandmend,13,"[1145, 2898]"
medeirosandmend,14,"[1145, 2898]"
showmodelselectionconsistencyandoracl,13,"[1146, 1308]"
showmodelselectionconsistencyandoracl,14,"[1146, 1308]"
martingal,13,[1155]
martingal,14,[1155]
andnongaussianinnovationsitinclud,13,[1158]
andnongaussianinnovationsitinclud,14,[1158]
predictiveregress,13,[1159]
predictiveregress,14,[1159]
autoregressivemodel,13,[1160]
autoregressivemodel,14,[1160]
heteroskedast,13,[1174]
heteroskedast,14,[1174]
boundsforfixeddesignregressionwith,13,[1181]
boundsforfixeddesignregressionwith,14,[1181]
mixingerrorswuandwu,13,[1182]
mixingerrorswuandwu,14,[1182]
deriveoraclebound,13,[1183]
deriveoraclebound,14,[1183]
wu,13,"[1193, 4830, 4841, 4842]"
wu,14,"[1193, 4830, 4841, 4842]"
wu,16,"[2552, 2574, 2736, 7466, 7834, 7998, 8526, 8890, 8908, 9048, 9124]"
wu,17,"[1435, 5972]"
wu,18,"[3107, 3217]"
wu,2,[6062]
wu,21,"[4346, 5151, 5572, 5594, 5613, 5682]"
wu,22,"[9789, 10840, 11042, 11237, 11959, 11978, 12109, 12205]"
wu,3,"[2597, 2615]"
wu,7,"[20862, 20875, 21431, 21656, 22418, 23108, 23855, 24297, 24753, 25616, 25971, 26057]"
whereashanandtsay,13,[1194]
whereashanandtsay,14,[1194]
showmodelselectionconsistencyforlinearregress,13,[1195]
showmodelselectionconsistencyforlinearregress,14,[1195]
withrandomdesignandweakspars,13,[1196]
withrandomdesignandweakspars,14,[1196]
underseriallydependenterrorsandcovari,13,[1197]
underseriallydependenterrorsandcovari,14,[1197]
withinth,13,[1198]
withinth,14,[1198]
sameweakdependenceframeworkxueandtaniguchi,13,[1199]
sameweakdependenceframeworkxueandtaniguchi,14,[1199]
showmodelselectionconsist,13,[1200]
showmodelselectionconsist,14,[1200]
andparameterconsistencyforamodifiedversionofthelassointimeseriesregressionswith,13,[1201]
andparameterconsistencyforamodifiedversionofthelassointimeseriesregressionswith,14,[1201]
longmemoryinnov,13,[1202]
longmemoryinnov,14,[1202]
fanandli,13,[1203]
fanandli,14,[1203]
showmodelselectionconsistencyandoraclepropertyforthefoldedconcav,13,[1204]
showmodelselectionconsistencyandoraclepropertyforthefoldedconcav,14,[1204]
penaltyestimatorsinafixeddimensionalsettingkimet,13,[1205]
penaltyestimatorsinafixeddimensionalsettingkimet,14,[1205]
showedthatthescadalso,13,[1206]
showedthatthescadalso,14,[1206]
enjoysthesepropertiesinhighdimensionsintimeseriesset,13,[1207]
enjoysthesepropertiesinhighdimensionsintimeseriesset,14,[1207]
uematsuandtanaka,13,[1208]
uematsuandtanaka,14,[1208]
regressorsledereret,13,[1219]
regressorsledereret,14,[1219]
derivedoraclepredictionboundsformanypenalizedregress,13,[1220]
derivedoraclepredictionboundsformanypenalizedregress,14,[1220]
problemstheauthorsconcludethatgenerichighdimensionalpenalizedestimatorsprovidecon,13,[1221]
problemstheauthorsconcludethatgenerichighdimensionalpenalizedestimatorsprovidecon,14,[1221]
sistentpredictionwithanydesignmatrixalthoughtheresultsarenotdirectlyfocusedontim,13,[1222]
sistentpredictionwithanydesignmatrixalthoughtheresultsarenotdirectlyfocusedontim,14,[1222]
seriesproblem,13,[1223]
seriesproblem,14,[1223]
theyaregeneralenoughtoholdinsuchset,13,[1224]
theyaregeneralenoughtoholdinsuchset,14,[1224]
babiiet,13,[1225]
babiiet,14,[1225]
proposedthesparsegrouplassoasanestimationtechniquewhenhigh,13,[1226]
proposedthesparsegrouplassoasanestimationtechniquewhenhigh,14,[1226]
dimensionaltimeseriesdataarepotentiallysampledatdifferentfrequenciestheauthorsderiv,13,[1227]
dimensionaltimeseriesdataarepotentiallysampledatdifferentfrequenciestheauthorsderiv,14,[1227]
oracleinequalitiesforthesparsegrouplassoestimatorwithinaframeworkwheredistribut,13,[1228]
oracleinequalitiesforthesparsegrouplassoestimatorwithinaframeworkwheredistribut,14,[1228]
ofthedatamayhaveheavytail,13,[1229]
ofthedatamayhaveheavytail,14,[1229]
twoframeworksnotdirectlyconsideredinthissurveybutofgreatempiricalrelevancearenon,13,[1230]
twoframeworksnotdirectlyconsideredinthissurveybutofgreatempiricalrelevancearenon,14,[1230]
stationaryenvironmentsandmultivariatemodelsinspars,13,[1231]
stationaryenvironmentsandmultivariatemodelsinspars,14,[1231]
integratedtim,13,[1233]
integratedtim,14,[1233]
shi,13,"[1237, 4387]"
shi,14,"[1237, 4387]"
shi,16,[7779]
shi,18,[2717]
shi,21,[4753]
shi,22,"[4688, 4691, 11654]"
shi,3,[2596]
shi,7,"[23697, 25318]"
dk,13,[1238]
dk,14,[1238]
dk,21,"[805, 808, 818]"
dk,9,[1704]
ta,13,[1240]
ta,14,[1240]
ta,16,[273]
ta,2,[2582]
ta,22,"[884, 1027, 1043, 1093, 4058, 4125, 4136, 4138, 4143, 4147, 4154, 4159, 4164, 4221, 6957, 6964, 7699, 7701, 7752, 8183, 8187, 8189]"
ta,8,[3111]
derivetheasymptoticdistributionsoflassoestimatorsandsomevariantssmeeksandwijl,13,[1245]
derivetheasymptoticdistributionsoflassoestimatorsandsomevariantssmeeksandwijl,14,[1245]
singleequ,13,"[1247, 1259]"
singleequ,14,"[1247, 1259]"
selector,13,[1251]
selector,14,[1251]
selector,24,[2619]
selector,26,"[1850, 2098, 2110, 2119, 2142, 2216, 4240, 4739, 4953]"
potentiallycointegratedvariablesinsparsemultivariatetimeseri,13,[1264]
potentiallycointegratedvariablesinsparsemultivariatetimeseri,14,[1264]
hsuetal,13,[1265]
hsuetal,14,[1265]
showmodel,13,[1266]
showmodel,14,[1266]
whitenois,13,[1274]
whitenois,14,[1274]
shock,13,[1275]
shock,14,[1275]
ren,13,"[1276, 4585]"
ren,14,"[1276, 4585]"
ren,16,"[7530, 7551, 7715]"
ren,21,"[5097, 5742]"
ren,22,"[1045, 11647]"
useadalassoinasimilarset,13,[1304]
useadalassoinasimilarset,14,[1304]
showingbothmodelselectionconsistencyand,13,[1305]
showingbothmodelselectionconsistencyand,14,[1305]
oraclepropertyafterward,13,[1306]
oraclepropertyafterward,14,[1306]
callotandkock,13,[1307]
callotandkock,14,[1307]
propertyoftheadaptivegrouplassoinhighdimensionalset,13,[1309]
propertyoftheadaptivegrouplassoinhighdimensionalset,14,[1309]
wherethedimensionofth,13,[1310]
wherethedimensionofth,14,[1310]
seriesincreasewiththenumberofobserv,13,[1311]
seriesincreasewiththenumberofobserv,14,[1311]
kockandcallot,13,[1312]
kockandcallot,14,[1312]
andbasuandmichailidi,13,[1313]
andbasuandmichailidi,14,[1313]
showoracleboundsandmodelselectionconsistencyforthelassoingaussian,13,[1314]
showoracleboundsandmodelselectionconsistencyforthelassoingaussian,14,[1314]
extendingpreviousworksmelnykandbanerje,13,[1316]
extendingpreviousworksmelnykandbanerje,14,[1316]
extendedtheseresultsforalarg,13,[1317]
extendedtheseresultsforalarg,14,[1317]
bound,13,"[1324, 4844]"
bound,14,"[1324, 4844]"
bound,23,"[1210, 1954]"
bound,25,[612]
bound,26,"[79, 2460, 2675, 2774, 2780, 2792, 2799, 3248, 3258, 3298, 3308, 3342, 3448, 3461, 3475, 3502, 3509, 3514, 5786, 5974, 6240, 6262, 6279, 6349, 6860]"
bound,7,[3167]
fold,13,[1325]
fold,14,[1325]
fold,15,[1704]
fold,22,[9306]
fold,26,"[5071, 5074, 5106, 5173, 5183]"
concav,13,[1326]
concav,14,[1326]
concav,24,[2734]
tiesforgaussian,13,[1328]
tiesforgaussian,14,[1328]
modelsinhighdimensionsmorerec,13,[1329]
modelsinhighdimensionsmorerec,14,[1329]
researchershavedepart,13,[1330]
researchershavedepart,14,[1330]
fromgaussianityandcorrectmodelspecificationwonget,13,[1331]
fromgaussianityandcorrectmodelspecificationwonget,14,[1331]
derivedfinitesampleguar,13,[1332]
derivedfinitesampleguar,14,[1332]
anteesforthelassoinamisspecifiedvarmodelinvolv,13,[1333]
anteesforthelassoinamisspecifiedvarmodelinvolv,14,[1333]
mixingprocesswithsubweibul,13,[1334]
mixingprocesswithsubweibul,14,[1334]
marginaldistributionsmasiniet,13,[1335]
marginaldistributionsmasiniet,14,[1335]
deriveequationwiseerrorboundsforthelassoesti,13,[1336]
deriveequationwiseerrorboundsforthelassoesti,14,[1336]
matorofweaklyspars,13,[1337]
matorofweaklyspars,14,[1337]
inmixingaledependenceset,13,[1338]
inmixingaledependenceset,14,[1338]
thatincludemodelswithcon,13,[1339]
thatincludemodelswithcon,14,[1339]
ditionallyheteroskedasticinnov,13,[1340]
ditionallyheteroskedasticinnov,14,[1340]
althoughseveralpapersderivedtheasymptoticpropertiesofpenalizedestimatorsaswellasth,13,[1342]
althoughseveralpapersderivedtheasymptoticpropertiesofpenalizedestimatorsaswellasth,14,[1342]
theseresultshavebeenderivedundertheassumptionthatthetruenonzerocoef,13,[1344]
theseresultshavebeenderivedundertheassumptionthatthetruenonzerocoef,14,[1344]
ficientsarelargeenoughthisconditionisknownasth,13,[1345]
ficientsarelargeenoughthisconditionisknownasth,14,[1345]
minrestrictionfurthermor,13,[1346]
minrestrictionfurthermor,14,[1346]
suchasthechoiceofthepenaltyparamet,13,[1349]
suchasthechoiceofthepenaltyparamet,14,[1349]
hasnotbeentakenintoaccounttherefor,13,[1350]
hasnotbeentakenintoaccounttherefor,14,[1350]
thetruelimitdistribut,13,[1351]
thetruelimitdistribut,14,[1351]
derivedunderuniformasymptoticsandwithoutth,13,[1352]
derivedunderuniformasymptoticsandwithoutth,14,[1352]
minrestrict,13,[1353]
minrestrict,14,[1353]
bimod,13,[1360]
bimod,14,[1360]
leeb,13,"[1363, 4392, 4397]"
leeb,14,"[1363, 4392, 4397]"
pötscher,13,"[1364, 4393, 4398]"
pötscher,14,"[1364, 4393, 4398]"
andbelloniet,13,[1365]
andbelloniet,14,[1365]
foradetaileddiscuss,13,[1366]
foradetaileddiscuss,14,[1366]
geer,13,[1385]
geer,14,[1385]
geer,26,[7073]
desparsifi,13,[1389]
desparsifi,14,[1389]
bymodifyingtheoriginallassoestim,13,[1398]
bymodifyingtheoriginallassoestim,14,[1398]
beanapproximationfortheinverseof,13,[1400]
beanapproximationfortheinverseof,14,[1400]
thenthedesparsifiedlassoisdefineda,13,[1401]
thenthedesparsifiedlassoisdefineda,14,[1401]
theaddit,13,[1402]
theaddit,14,[1402]
extra,13,[1404]
extra,14,[1404]
extra,18,"[541, 1432]"
extra,2,[1190]
matesanycoefficientexactlyaszeromoreimportantli,13,[1415]
matesanycoefficientexactlyaszeromoreimportantli,14,[1415]
asymptoticnormalitycanberecoverin,13,[1416]
asymptoticnormalitycanberecoverin,14,[1416]
thesensethatv,13,[1417]
thesensethatv,14,[1417]
convergesindistributiontoagaussiandistributionunderappropri,13,[1418]
convergesindistributiontoagaussiandistributionunderappropri,14,[1418]
run,13,"[1434, 2751]"
run,14,"[1434, 2751]"
run,16,"[3562, 3948, 4526, 4566]"
run,17,"[783, 2661, 4042, 4050]"
run,18,"[1533, 1703, 2071, 2191, 2209, 2262, 2275]"
run,22,[9564]
run,23,"[457, 750, 850, 1057, 1444, 1493]"
run,25,"[1126, 1128, 1164, 1767, 1808, 1831, 1899, 2035, 2585, 3282]"
run,3,[1949]
run,7,"[10099, 10593, 10871, 20976]"
onto,13,[1437]
onto,14,[1437]
onto,26,[6039]
theauthorsnamedthisprocessa,13,[1438]
theauthorsnamedthisprocessa,14,[1438]
nodewid,13,[1439]
nodewid,14,[1439]
andusethoseestimatestoconstruct,13,[1441]
andusethoseestimatestoconstruct,14,[1441]
refertosect,13,[1442]
refertosect,14,[1442]
invandegeeret,13,[1443]
invandegeeret,14,[1443]
fordetail,13,[1444]
fordetail,14,[1444]
belloni,13,"[1445, 1489, 3878]"
belloni,14,"[1445, 1489, 3878]"
forward,13,[1449]
forward,14,[1449]
forward,16,"[98, 1816, 1821, 2878, 2894, 2916, 2943, 9625]"
forward,22,"[2558, 2802]"
forward,23,"[50, 272, 548, 569, 584, 681, 906]"
forward,24,[1828]
forward,25,"[536, 582, 1011]"
forward,3,[1968]
forward,7,"[10164, 12029]"
doubleselect,13,[1450]
doubleselect,14,[1450]
lie,13,"[1458, 1692]"
lie,14,"[1458, 1692]"
lie,2,"[1059, 3567]"
lie,24,[823]
lie,7,"[389, 6170, 18700]"
scalar,13,[1459]
scalar,14,[1459]
scalar,16,"[4479, 4832]"
ter,13,[1461]
ter,14,[1461]
ter,16,[611]
ter,17,"[5098, 5127, 5307]"
ter,18,"[2655, 3309]"
ter,2,[1165]
ter,22,[2086]
ter,23,[2004]
ter,25,"[93, 917, 1073, 1498, 2902, 2924]"
obtaininganestimationoftheact,13,[1468]
obtaininganestimationoftheact,14,[1468]
regressorsinthehighdimensionauxiliaryregr,13,[1470]
regressorsinthehighdimensionauxiliaryregr,14,[1470]
nb,13,[1472]
nb,14,[1472]
nb,17,[4270]
eitherbylassooranyotherestimationprocedureoncetheset,13,[1476]
eitherbylassooranyotherestimationprocedureoncetheset,14,[1476]
isidentifi,13,[1477]
isidentifi,14,[1477]
priori,13,[1478]
priori,14,[1478]
priori,22,[6771]
underwhichtheestim,13,[1494]
underwhichtheestim,14,[1494]
oftheparameterofinterestproperlystudentizedisasymptot,13,[1495]
oftheparameterofinterestproperlystudentizedisasymptot,14,[1495]
normaltherefor,13,[1522]
normaltherefor,14,[1522]
uniformlyvalidasymptoticconfidenceintervalsfor,13,[1523]
uniformlyvalidasymptoticconfidenceintervalsfor,14,[1523]
canbeconstructedin,13,[1524]
canbeconstructedin,14,[1524]
theusualfashion,13,[1525]
theusualfashion,14,[1525]
similartotayloret,13,[1526]
similartotayloret,14,[1526]
andlockhartet,13,"[1527, 1537]"
andlockhartet,14,"[1527, 1537]"
leeetal,13,[1528]
leeetal,14,[1528]
putforwardgener,13,[1529]
putforwardgener,14,[1529]
approachtovalidinferenceaftermodelselectiontheideaistocharacterizethedistributionof,13,[1530]
approachtovalidinferenceaftermodelselectiontheideaistocharacterizethedistributionof,14,[1530]
apostselectionestimatorconditionedontheselectioneventmorespecif,13,[1531]
apostselectionestimatorconditionedontheselectioneventmorespecif,14,[1531]
theauthorsargu,13,[1532]
theauthorsargu,14,[1532]
thatthepostselectionconfidenceintervalsforregressioncoefficientsshouldhavethecorrectcov,13,[1533]
thatthepostselectionconfidenceintervalsforregressioncoefficientsshouldhavethecorrectcov,14,[1533]
erageconditionalontheselectedmodelthespecificcaseofthelassoestimatorisdiscussedin,13,[1534]
erageconditionalontheselectedmodelthespecificcaseofthelassoestimatorisdiscussedin,14,[1534]
detailsthemaindifferencebetweenleeet,13,[1535]
detailsthemaindifferencebetweenleeet,14,[1535]
andtayloret,13,[1536]
andtayloret,14,[1536]
isthatintheform,13,[1538]
isthatintheform,14,[1538]
confidenceintervalscanbeformedatanyvalueofthelassopenalti,13,[1539]
confidenceintervalscanbeformedatanyvalueofthelassopenalti,14,[1539]
parameterandanycoefficientinthemodelfin,13,[1540]
parameterandanycoefficientinthemodelfin,14,[1540]
itisimportanttostressthatleeet,13,[1541]
itisimportanttostressthatleeet,14,[1541]
inferenceiscarriedonthecoefficientsoftheselectedmodel,13,[1542]
inferenceiscarriedonthecoefficientsoftheselectedmodel,14,[1542]
whilevandegeeret,13,[1543]
whilevandegeeret,14,[1543]
belloniet,13,[1544]
belloniet,14,[1544]
considerinferenceonthecoefficientsofthetruemodel,13,[1545]
considerinferenceonthecoefficientsofthetruemodel,14,[1545]
theabovepapersdonotconsideratimeseriesenvironmenthecqet,13,[1546]
theabovepapersdonotconsideratimeseriesenvironmenthecqet,14,[1546]
isoneofthefirst,13,[1547]
isoneofthefirst,14,[1547]
isoneofthefirst,22,[4314]
paperswhichattempttoconsiderpostselectioninferenceinatimeseriesenvironmenthowev,13,[1548]
paperswhichattempttoconsiderpostselectioninferenceinatimeseriesenvironmenthowev,14,[1548]
theirresultsarederivedunderafixednumberofvariablesbabiiet,13,[1549]
theirresultsarederivedunderafixednumberofvariablesbabiiet,14,[1549]
andadámeket,13,[1550]
andadámeket,14,[1550]
extendtheseminalworkofvandegeeret,13,[1551]
extendtheseminalworkofvandegeeret,14,[1551]
totimeseriesframework,13,[1552]
totimeseriesframework,14,[1552]
babii,13,"[1555, 3832, 3839, 3846]"
babii,14,"[1555, 3832, 3839, 3846]"
underheteroskedast,13,[1563]
underheteroskedast,14,[1563]
heteroskedat,13,[1568]
heteroskedat,14,[1568]
autocorrelationconsist,13,[1569]
autocorrelationconsist,14,[1569]
hac,13,[1570]
hac,14,[1570]
grouplasso,13,[1574]
grouplasso,14,[1574]
grouplasso,22,"[4192, 6043, 6109, 6114, 6136, 9743]"
debi,13,[1577]
debi,14,[1577]
ase,13,[1578]
ase,14,[1578]
ase,2,[5852]
central,13,[1579]
central,14,[1579]
central,16,"[3586, 3827, 9619]"
central,18,[790]
central,21,[1271]
central,7,"[6387, 7723, 11631, 14341, 17161, 17166, 17174, 17599, 17616, 17641, 17662, 18618, 18629]"
hacestimatorofthelongrunvariancebasedonthesparsegrouplassoresidualsadámeket,13,[1588]
hacestimatorofthelongrunvariancebasedonthesparsegrouplassoresidualsadámeket,14,[1588]
extendthedesparsifiedlassotoatimeseriessettingundernearepochdepend,13,[1590]
extendthedesparsifiedlassotoatimeseriessettingundernearepochdepend,14,[1590]
allowingfornongaussian,13,[1592]
allowingfornongaussian,14,[1592]
seriallycorrelatedandheteroskedasticprocessesfur,13,[1593]
